Time & Date,Currency,Amount,Payment Type,Payment Provider,City,Order Type,Order ID,Name,Quantity,Discount,Shipping,Status
"23/1/2021, 09:41:19 AM",INR,570,Single payment,Razorpay,Mumbai,eCom Platform,3bee4f91-5e5d-45c2-91f5-f5cd3b09f823,"Ruby (Squeeze tube), Lucid (Squeeze tube), Reddish pink, Olive",4,,50,Successful
"22/1/2021, 06:59:48 AM",INR,590,Single payment,Razorpay,Delhi,eCom Platform,c78f6174-981f-45ad-b90a-f14d78b5dafe,"Organza Bundle(holographic), Bubblegum (Squeeze tube), Moonlight (Squeeze tube)",3,,50,Successful
"22/1/2021, 04:59:48 AM",INR,450,Single payment,Razorpay,Gurugram,eCom Platform,b27a651a-ac0e-40af-8009-80ae0bf9202e,"Bubblegum (Squeeze tube), Ruby (Squeeze tube)",2,,50,Successful
"21/1/2021, 06:26:33 AM",INR,350,Single payment,Razorpay,Bangalore,eCom Platform,6875291f-ce6a-4edd-a263-31776310ddb7,Rose Gold,5,,50,Successful
"21/1/2021, 02:07:54 AM",INR,545,Single payment,Razorpay,Kolkata,eCom Platform,dd58101e-0fb3-43f0-a15d-cd4f41fd1ff9,"Moonlight (Squeeze tube), Going-Coconuts, Gold, Rose Gold",4,,50,Successful
"21/1/2021, 01:13:10 AM",INR,216.25,Single payment,Razorpay,Nagpur,eCom Platform,aa93eb3b-d9d3-4d80-b3ec-0d848fb661b7,Beautifly,1,8.75,50,Successful
"20/1/2021, 07:09:13 AM",INR,230,Single payment,Offline Payments,Hyderbad,eCom Platform,36738365-3635-49cb-a859-c154ed8061e3,"Olive, Baby Blue, Wine",3,,50,Successful
"19/1/2021, 09:54:36 PM",INR,510,Single payment,Razorpay,Chennai,eCom Platform,2d456837-f4d2-48d6-bab2-e739b7058bf5,"Lucid (Squeeze tube), Nudes (Squeeze tubes), Lilac",3,,50,Successful
"18/1/2021, 02:41:28 PM",INR,400,Single payment,Offline Payments,Nagpur,eCom Platform,4990866b-f652-46c8-8c49-b83c1ead541c,Moonlight (Toffee tube),1,,50,Successful
"18/1/2021, 12:50:37 PM",INR,216.25,Single payment,Razorpay,Nilambur,eCom Platform,922c0105-47cf-4816-9760-5427e7d8015c,Caramel Heaven,1,8.75,50,Successful
"18/1/2021, 11:25:05 AM",INR,250,Single payment,Offline Payments,Kolkata,eCom Platform,6c66ab58-39f1-48aa-9a20-3452eab07121,Moonlight (Squeeze tube),1,,50,Successful
"18/1/2021, 10:35:47 AM",INR,250,Single payment,Offline Payments,Delhi,eCom Platform,d912104e-0742-4a71-b6a3-6fb80bed5ec2,Moonlight (Squeeze tube),1,,50,Successful
"18/1/2021, 03:33:15 AM",INR,450,Single payment,Offline Payments,Panaji,eCom Platform,5a9604cf-4955-476e-af09-08cf053da8f9,"Lucid (Squeeze tube), Moonlight (Squeeze tube)",2,,50,Successful
"18/1/2021, 01:01:52 AM",INR,325,Single payment,Razorpay,Thane,eCom Platform,0bbc2f8e-aeb7-4ba0-a97c-4b908066fa60,"Lucid (Squeeze tube), Pocket Scrunchie Scrunchie Color:Dark Grey | Chain Color:Lavender",2,,50,Successful
"18/1/2021, 12:33:26 AM",INR,400,Single payment,Razorpay,Kolkata,eCom Platform,f86091a0-475d-402c-ac24-d5ebf31296e0,Caramel Heaven,2,,50,Successful
"17/1/2021, 12:53:40 PM",INR,"1,448.75",Single payment,Razorpay,Kolkata,eCom Platform,20af680a-9597-4e21-942c-6af7c8cc3d48,"Bubblegum (Toffee tube), Ruby (Squeeze tube), Moonlight (Squeeze tube), Nudes (Squeeze tubes), Reddish pink, Metallic scurnchie (2), Black Organza flower, Navy Blue (Satin), Wine red, Rose Gold, Mint, Dark brown",13,76.25,,Successful
"17/1/2021, 05:48:46 AM",INR,"1,240.00",Single payment,Offline Payments,Sasaram,eCom Platform,9906cd57-519d-49fc-b12f-f161b531360e,"Moonlight (Squeeze tube), Lucid (Squeeze tube), Bubblegum (Toffee tube), Berry Babe, Rose Gold, Nutella ribbon scrunchie, Flower Organza, Pocket Scrunchie Scrunchie Color:Dark Grey | Chain Color:Lavender",8,,,Successful
"17/1/2021, 03:39:49 AM",INR,450,Single payment,Offline Payments,Delhi,eCom Platform,5dc820f4-ed42-444f-b55c-90dbaa306ca2,"Moonlight (Squeeze tube), Lucid (Squeeze tube)",2,,50,Successful
"17/1/2021, 03:34:31 AM",INR,460,Single payment,Offline Payments,Nagpur,eCom Platform,f525e26c-6f8f-4b5b-a91d-de6ff24af836,"Ruby (Toffee tube), Pastel Yellow",2,,50,Successful
"14/1/2021, 10:44:17 AM",INR,230,Single payment,Offline Payments,Bangalore,eCom Platform,dc6ade53-aca3-4430-b4f8-643302999c0c,"Leafy Green, Rose Gold, Reddish pink",3,,50,Successful
"14/1/2021, 08:43:51 AM",INR,225,Single payment,Razorpay,Kozhikode,eCom Platform,7d6370c0-4970-493c-89c5-e55559c47ace,Caramel Heaven,1,,50,Declined
"13/1/2021, 11:45:55 AM",INR,297,Single payment,Offline Payments,Hyderabad,eCom Platform,b0151989-cde9-4585-be12-532f5cec4101,"Butterfly print, Black, Navy Blue (Satin), Lilac",4,13,50,Successful
"12/1/2021, 1:22:13 PM",INR,170,Single payment,Offline Payments,Nagpur,eCom Platform,cc90f8f3-a572-497d-bb7b-278c7400454a,"Gold, Black",2,,50,Successful
"11/1/2021, 2:03:42 PM",INR,400,Single payment,Offline Payments,Ghaziabad,eCom Platform,7d4c16c2-c84f-42e6-bbd0-b72dbe438b03,"Baddie, Red Velvet",2,,50,Successful
"11/1/2021, 2:09:56 AM",INR,278,Single payment,Razorpay,Bengaluru,eCom Platform,c7a23a37-f0bd-4703-bf71-5f16f4323c75,"Pastel green, Mint, Rose Gold, Peach",4,12,50,Successful
"10/1/2021, 10:14:32 AM",INR,440,Single payment,Razorpay,Hyderabad,eCom Platform,bed0d339-6fe3-4cfa-8836-d10bae31fade,"Metallic scurnchie (3), Organza Bundle(holographic), Mauve-me",3,,50,Successful
"8/1/2021, 3:43:49 AM",INR,225,Single payment,Offline Payments,Sirohi,eCom Platform,760a624c-ea97-4dfd-b054-cde19984c09b,Dubai lights,1,,50,Successful
"8/1/2021, 3:38:50 AM",INR,250,Single payment,Offline Payments,Mumbai,eCom Platform,d64b2769-0b55-4a08-a79a-4b1724b05286,"Cheetah Print, Black, Baby Pink",3,,50,Successful
"7/1/2021, 6:58:38 AM",INR,344.5,Single payment,Razorpay,Mumbai,eCom Platform,50c528ce-0542-4bd8-8c4a-214cc6501d07,"ECSTATIC, White",2,15.5,50,Successful
"6/1/2021, 1:51:59 PM",INR,300,Single payment,Offline Payments,delhi,eCom Platform,a3ce8e32-b6a9-429a-8f68-7fb0aa587def,ANGELIC,1,,50,Successful
"5/1/2021, 12:32:55 PM",INR,350,Single payment,Razorpay,Navi Mumbai,eCom Platform,1ae22943-3779-442e-ab96-27ef29b78bce,"Mint, Rose Gold, Lilac, Sky Blue, White",5,,50,Successful
"4/1/2021, 1:54:30 PM",INR,250,Single payment,Offline Payments,Jalandhar,eCom Platform,4cc5fb1a-cbf9-4eeb-9700-f7456b79214a,"White, Lilac, Baby Pink, Baby Blue",4,,50,Successful
"3/1/2021, 2:05:58 PM",INR,225,Single payment,Razorpay,Nagpur,eCom Platform,c23e2f47-4af3-4c50-9be0-c08349a80d80,Mauve-me,1,,50,Successful
"3/1/2021, 10:15:21 AM",INR,170,Single payment,Razorpay,Chandigarh,eCom Platform,281ce818-8ec0-4fd5-942b-7ad0801c3ba0,"Metallic scurnchie (1), Pink Organza",2,,50,Successful
"2/1/2021, 12:53:16 AM",INR,405,Single payment,Offline Payments,E.G Dist,eCom Platform,33b62482-acad-4ba1-b835-657ec5eadb20,"White leaf Organza, Black Organza flower, Flower Organza, Berry Babe",4,,50,Successful
"1/1/2021, 12:53:50 PM",INR,225,Single payment,Razorpay,Nagpur,eCom Platform,597df7f4-887e-43d9-89a3-4f205aaa2c75,Caramel Heaven,1,,50,Successful
"31/12/2020, 04:43:10 PM",INR,440,Single payment,Razorpay,Allahabad,eCom Platform,ef9770e6-5213-4736-bd47-39a385d46dc5,"White leaf Organza, Pink Organza, Brown, Metallic scurnchie (2), Wine red, Baby pink nutella, White",7,,50,Successful
"31/12/2020, 11:37:29 AM",INR,220,Single payment,Razorpay,Noida,eCom Platform,07cf6ee3-9c6b-4320-bbcb-ea368172afab,"Flower Organza, Lilac, White leaf Organza",3,,50,Successful
"31/12/2020, 05:55:29 AM",INR,382.5,Single payment,Razorpay,Mumbai,eCom Platform,b630a9fa-e868-441e-ab63-36409b206bf8,"Dubai lights, Choco-Chic",2,17.5,50,Successful
"31/12/2020, 05:55:21 AM",INR,382.5,Single payment,Razorpay,Mumbai,eCom Platform,5d6a5e14-4da2-4ed2-99b3-48da962a71bd,"Dubai lights, Choco-Chic",2,17.5,50,Declined
"31/12/2020, 01:31:15 AM",INR,400,Single payment,Offline Payments,Nagpur,eCom Platform,1075c7bb-a8ce-4864-8a1b-0ee45d583d5a,"Caramel Heaven, Baddie",2,,50,Successful
"29/12/2020, 11:45:38 PM",INR,135,Single payment,Razorpay,Hjsksf,eCom Platform,40956567-c8b9-4c41-a3de-f26ecb0790da,Nutella ribbon scrunchie,1,,50,Declined
"29/12/2020, 11:45:05 PM",INR,135,Single payment,Razorpay,Hjsksf,eCom Platform,952ccc6d-8f32-460c-af6b-a4789a5ee714,Nutella ribbon scrunchie,1,,50,Declined
"29/12/2020, 11:38:33 PM",INR,200,Single payment,Razorpay,Nagpur,eCom Platform,ec331491-b82e-418f-8daa-e468a3c93797,"Grey (satin), Navy Blue (Satin), Royal Green",3,,50,Successful
"29/12/2020, 02:44:21 PM",INR,300,Single payment,Offline Payments,Faizabad,eCom Platform,d25eef8e-23b3-4b93-8dd1-a59b14ad5d51,"Grey (satin), Lilac, Baby Pink, Baby Blue, Light brown",5,,50,Successful
"29/12/2020, 01:05:40 PM",INR,300,Single payment,Razorpay,Buldhana,eCom Platform,ae966530-9f6a-4834-b0b7-d981f6be1387,"White, Black, Dark brown, Wine, Wine red",5,,50,Successful
"28/12/2020, 01:05:30 PM",INR,154.5,Single payment,Razorpay,Nilambur,eCom Platform,0cfe4d26-6b2d-42cc-a138-9fb7a75580e9,"White leaf Organza, Black",2,5.5,50,Successful
"26/12/2020, 12:52:00 PM",INR,150,Single payment,Offline Payments,Nagpur,eCom Platform,84cd4854-fd0d-4d95-b018-4990481ce0d9,"White, Navy Blue (Satin)",2,,50,Successful
"25/12/2020, 12:18:25 PM",INR,350,Single payment,Offline Payments,delhi,eCom Platform,26746dfa-92be-4e5f-8998-5d286686301a,"Pastel Yellow, Lilac, Pastel green, Peach, Baby Blue, Baby Pink",6,,50,Successful
"25/12/2020, 07:54:16 AM",INR,220,Single payment,Razorpay,Kolkata,eCom Platform,2da0568d-afba-478c-8591-6d62b95c91f0,"White leaf Organza, Lilac",3,,50,Successful
"25/12/2020, 12:46:12 AM",INR,350,Single payment,Offline Payments,Nagpur,eCom Platform,003c5894-9bd1-4f6a-a209-6bd56893b3aa,"Lilac, Wine red, White, Navy Blue (Satin), Royal Green",6,,50,Successful
"24/12/2020, 10:55:30 AM",INR,200,Single payment,Razorpay,Nagpur,eCom Platform,316913cb-758d-42b3-a2f3-79af013d09f4,"White, Baby Blue, Baby Pink",3,,50,Successful
"24/12/2020, 10:55:17 AM",INR,200,Single payment,Razorpay,Nagpur,eCom Platform,fb563933-3ae8-4930-9899-79e1c8e83092,"White, Baby Blue, Baby Pink",3,,50,Declined
"24/12/2020, 05:51:53 AM",INR,150,Single payment,Offline Payments,Nagpur,eCom Platform,104f4d5d-372b-48b3-b3f2-1a198f69ca3e,"Black, Royal Green",2,,50,Successful
"24/12/2020, 04:41:26 AM",INR,700,Single payment,Razorpay,Delhi,eCom Platform,3c286eaf-1278-4e5d-9f76-07b64a9b9c5b,"Wine, Baby Blue, Baby Pink, Grey (satin), White, Black, Baby love, Red Velvet",8,,50,Successful
"24/12/2020, 03:22:10 AM",INR,400,Single payment,Offline Payments,Sri ganganagar,eCom Platform,d3910d74-0b49-4054-a8e0-ba11cfd008cf,"Dubai lights, Choco-Chic",2,,50,Successful
"23/12/2020, 10:41:17 AM",INR,350,Single payment,Offline Payments,Delhi,eCom Platform,f9836930-011b-484a-91e5-5c38323d3f28,"Royal Green, White, Black, Wine red, Navy Blue (Satin), Lilac",6,,50,Successful
"23/12/2020, 06:32:12 AM",INR,200,Single payment,Offline Payments,Nagpur,eCom Platform,0e334be2-4cd4-4853-be89-247634e351ef,"White, Wine red, Navy Blue (Satin)",3,,50,Successful
"23/12/2020, 03:18:28 AM",INR,495,Single payment,Offline Payments,Gulbarga,eCom Platform,b4ae15e4-cb12-48fd-8660-ed05f6bfc7f9,"Dubai lights, Pink Organza, Blue Organza, White, Black, Royal Green",6,,50,Successful
"23/12/2020, 03:12:44 AM",INR,250,Single payment,Offline Payments,Nagpur,eCom Platform,c6ffda58-5fd1-44d2-8159-eb0f2767c88f,"Lilac, Brown, Light brown, Dark brown",4,,50,Successful
"22/12/2020, 02:12:50 PM",INR,160,Single payment,Offline Payments,Mumbai,eCom Platform,9feb57bf-8b32-43b1-a7e4-f192ce2c9142,"Flower Organza, Grey (satin)",2,,50,Successful
"22/12/2020, 10:27:54 AM",INR,160,Single payment,Offline Payments,Nagpur,eCom Platform,10082,"Pink Organza, Light brown",2,,50,Successful
"21/12/2020, 11:28:46 AM",INR,195,Single payment,Razorpay,"Mumbai, Maharashtra, India",eCom Platform,03dde90b-becd-4f5d-80f9-9b3521683672,"Cheetah ribbon scrunchie, Baby pink nutella",2,,50,Successful
"21/12/2020, 05:59:27 AM",INR,225,Single payment,Offline Payments,Pune,eCom Platform,64acdefb-7a7c-42f3-b1e9-c8cd6ba600df,Barbie,1,,50,Successful
"21/12/2020, 04:26:51 AM",INR,415,Single payment,Offline Payments,Navi Mumbai,eCom Platform,ce852fe9-3738-4fd8-9d50-731c6a1b997a,"Pocket Scrunchie Scrunchie Color:Dark Grey | Chain Color:Lavender, Pastel Green (Organza), Caramel Heaven, Pocket Scrunchie Scrunchie Color:Magneta | Chain Color:Black",4,,50,Successful
"20/12/2020, 01:33:03 AM",INR,311.25,Single payment,Razorpay,Mumbai,eCom Platform,3ee0decf-5725-489b-a400-3d8811a1b42a,"Caramel Heaven, Lilac, Brown",3,13.75,50,Successful
"19/12/2020, 01:08:59 PM",INR,200,Single payment,Razorpay,Korba,eCom Platform,ceac8a3a-040b-4a8f-b560-72a13827ee48,"Wine, Navy Blue (Satin), Grey (satin)",3,,50,Successful
"19/12/2020, 10:30:42 AM",INR,650,Single payment,Offline Payments,Hyderabad,eCom Platform,42168c9f-ff16-4548-9f0c-f1a546738e53,"White, Black, Wine red, Lilac, Light brown, Berry Babe, Choco-Chic",7,,50,Successful
"19/12/2020, 02:20:40 AM",INR,225,Single payment,Razorpay,Aizawl,eCom Platform,0242a27b-c714-43dd-b6b7-7b4f654b8635,Mauve-me,1,,50,Successful
"19/12/2020, 02:20:23 AM",INR,225,Single payment,Razorpay,Aizawl,eCom Platform,4accf32c-6d1a-427a-8b77-d4501c46033f,Mauve-me,1,,50,Declined
"18/12/2020, 04:38:21 AM",INR,154.5,Single payment,Razorpay,"Berhampur, Odisha",eCom Platform,5e24d304-8ef9-4556-9a01-628fd3c13437,"White leaf Organza, Royal Green",2,5.5,50,Successful
"17/12/2020, 12:51:11 PM",INR,560,Single payment,Offline Payments,Nagpur,eCom Platform,a1eeb984-423a-4b74-a6e8-1fc9c50fa2df,"Cherrylicious, Choco-Chic, Lilac, Wine, Cheetah Print",5,,50,Successful
"17/12/2020, 09:02:55 AM",INR,110,Single payment,Razorpay,Nagpur,eCom Platform,5f4b4ede-d170-43f9-b0d3-5489a4dba1c1,Metallic scurnchie (4),1,,50,Successful
"17/12/2020, 08:07:17 AM",INR,150,Single payment,Offline Payments,Nagpur,eCom Platform,0c98f8ed-f070-47c1-8a04-f10d6a9202f9,"Wine red, Black",2,,50,Successful
"16/12/2020, 02:06:16 PM",INR,530,Single payment,Offline Payments,Chandigarh,eCom Platform,5787cfce-ad0f-40fe-8c45-5d65526ba2c7,"White leaf Organza, Flower Organza, Formal Blue, Lilac, Wine, Wine red, Black, Royal Green, White",9,,50,Successful
"16/12/2020, 06:23:17 AM",INR,290,Single payment,Offline Payments,Mumbai,eCom Platform,0aa6f72a-9a70-404d-95d9-9342ce0be147,"Caramel Heaven, Pocket Scrunchie Scrunchie Color:Dark Grey | Chain Color:Black",2,,50,Successful
"16/12/2020, 01:24:25 AM",INR,225,Single payment,Offline Payments,Mangalore,eCom Platform,aa08db4e-3ace-468a-99d2-ac7bdd194358,Barbie,1,,50,Successful
"16/12/2020, 12:29:14 AM",INR,225,Single payment,Offline Payments,Trivandrum,eCom Platform,7999849c-8643-4065-b4e2-6cf185341525,Choco-Chic,1,,50,Successful
"15/12/2020, 10:47:09 AM",INR,400,Single payment,Offline Payments,Ahmedabad,eCom Platform,288c0b29-cb7d-483f-8fbe-725581525162,"Baddie, Caramel Heaven",2,,50,Successful
"15/12/2020, 02:20:54 AM",INR,150,Single payment,Offline Payments,Surat,eCom Platform,bb979b66-0b85-43b0-bf00-dd2401f008a1,"Lilac, Wine",2,,50,Successful
"15/12/2020, 12:02:26 AM",INR,200,Single payment,Offline Payments,New Delhi,eCom Platform,7b74ba5d-4c69-43fa-a19b-2bb68a5d122c,"Wine, Lilac, Grey (satin)",3,,50,Successful
"14/12/2020, 02:40:37 PM",INR,550,Single payment,Offline Payments,Agartala,eCom Platform,1b59d761-7829-4057-b213-eac3d7972b97,"Black, Lilac, Brown, Choco-Chic, Ameythst",5,,50,Successful
"14/12/2020, 10:23:09 AM",INR,275,Single payment,Offline Payments,Ongole,eCom Platform,38a70461-538d-4561-80fd-1decad176dff,"Lilac, Barbie",2,,50,Successful
"14/12/2020, 07:28:37 AM",INR,285,Single payment,Offline Payments,New Delhi,eCom Platform,14bb609c-c0bc-4257-8cc0-3e37351b25e7,"Caramel Heaven, Cheetah Print",2,,50,Successful
"14/12/2020, 05:58:39 AM",INR,"1,005.00",Single payment,Offline Payments,Kolkata,eCom Platform,12dc6759-bbc9-4a01-b069-d33673539395,"Cherrylicious, Baby pink nutella, Royal Green, White, Grey (satin), Wine, Lilac, Blue Organza, Flower Organza, White leaf Organza, Cream, Wine red",16,,,Successful
"14/12/2020, 01:57:04 AM",INR,220,Single payment,Offline Payments,KOLKATA,eCom Platform,0a3363a0-1258-463f-ab0c-118537a06b7b,"Wine, Cheetah Print, Blue Organza",3,,50,Successful
"14/12/2020, 01:38:08 AM",INR,382.5,Single payment,Offline Payments,Bengaluru,eCom Platform,bcc67529-c5ba-4eeb-a29a-816fca2ccaff,"Cherrylicious, Beautifly",2,17.5,50,Successful
"30/11/2020, 12:45:32 AM",INR,122,Single payment,Offline Payments,Nagpur,eCom Platform,ae33ba2e-5710-47d7-bb5c-b1fef36d5263,Pocket Scrunchie Scrunchie Color:Dark Grey | Chain Color:Lavender,1,8,50,Successful
"29/11/2020, 12:26:22 PM",INR,525,Single payment,Offline Payments,Bengaluru,eCom Platform,5bd1d25f-a04d-4194-87b0-905a2c61279d,Lip Gloss Bundle (Buy 2) GLOSS no. 1:Going-coconuts | GLOSS no. 2:Baddie,1,25,50,Successful
"27/11/2020, 03:28:31 AM",INR,340,Single payment,Offline Payments,Delhi,eCom Platform,a59dba62-2efc-4ae5-8bf2-60670a998706,"Lilac, Wine, Blue Organza, Grey (satin)",4,,50,Successful
"20/11/2020, 09:56:34 AM",INR,190,Single payment,Offline Payments,Mumbai,eCom Platform,0a0d3220-598f-4a25-9bb0-2663128fc91a,"Dark brown, Black",2,,50,Successful
"20/11/2020, 08:05:27 AM",INR,280,Single payment,Offline Payments,Mumbai,eCom Platform,8494c605-06da-4e30-ac70-8acf8856a774,"Royal Green, Pocket Scrunchie Scrunchie Color:Dark Grey | Chain Color:Black, Pocket Scrunchie Scrunchie Color:Magneta | Chain Color:Reddish-Pink",3,,50,Successful
"16/11/2020, 11:02:07 PM",INR,420,Single payment,Offline Payments,Bengaluru,eCom Platform,1dfc65e5-b262-4afe-b568-68d6059ec26a,"Pastel Yellow, Red Velvet",2,,50,Successful
"14/11/2020, 12:20:38 PM",INR,305,Single payment,Offline Payments,Nilambur,eCom Platform,7fee67d6-332a-4d63-bfc7-e71694198237,Choco-Chic,1,45,50,Successful
"13/11/2020, 04:03:50 AM",INR,170,Single payment,Offline Payments,Mumbai,eCom Platform,5b912255-148f-4af1-8c88-47632ef12818,"Baby Pink (Velvet), Cloudy Blue",2,,50,Successful
"12/11/2020, 2:15:33 PM",INR,628,Single payment,Offline Payments,Lucknow,eCom Platform,baf2b24a-9ce9-49cd-b05e-f09a2387c683,"Lip Gloss Bundle (Buy 2) GLOSS no. 1:Going-coconuts | GLOSS no. 2:Cherrylicious, Nude satin set",2,102,50,Successful
"11/11/2020, 2:11:10 PM",INR,400,Single payment,Offline Payments,Mumbai,eCom Platform,e8fb5b24-8b69-408e-8dc3-0975f37320c1,"Black, White, Wine red, Wine",5,,50,Successful
"11/11/2020, 9:20:15 AM",INR,420,Single payment,Offline Payments,Kolkata,eCom Platform,86101028-1558-4b39-b95e-567a18ee30d4,"Pocket Scrunchie Scrunchie Color:Dark Grey | Chain Color:Black, Lilac, Formal Blue",5,,50,Successful
"11/11/2020, 5:10:34 AM",INR,260,Single payment,Offline Payments,Kanyakumari,eCom Platform,1443d63a-262f-4b54-a58f-01af830d1c43,"Black, Navy Blue (Satin), Wine",3,,50,Successful
"11/11/2020, 2:23:48 AM",INR,279.5,Single payment,Offline Payments,Mumbai,eCom Platform,e3eb71e7-1f45-4a05-b912-bc88266f81a0,"White, Black, Wine red, Pebble Purple",4,40.5,50,Successful
"11/11/2020, 1:45:55 AM",INR,339,Single payment,Offline Payments,Delhi,eCom Platform,5c6007d3-d0a3-4e62-af54-052f19971766,"Wine red, Pastel Green (Organza), Lilac, Sapphire, Pocket Scrunchie Scrunchie Color:Dark Grey | Chain Color:Lavender",5,51,50,Successful
"9/11/2020, 9:23:07 AM",INR,169,Single payment,Offline Payments,Kolkata,eCom Platform,fd99c68b-2c68-4aea-bae7-0ff56d46708a,"Baby Blue, Brown",2,21,50,Successful
"8/11/2020, 8:23:25 AM",INR,407,Single payment,Offline Payments,Anuppur,eCom Platform,d404ffaf-45ef-4e58-9264-48a602cc3b82,"Light brown (Velvet), Diamond Blue, Cherrylicious",3,63,50,Successful
"6/11/2020, 2:02:24 PM",INR,305,Single payment,Offline Payments,Bahraich,eCom Platform,85a7bc58-5824-4695-a493-94d0c1dc6496,Barbie,1,45,50,Successful
"31/10/2020, 06:30:34 AM",INR,410,Single payment,Offline Payments,Delhi,eCom Platform,6ed89fc6-da69-4500-83dc-dbcd7034d2eb,"Diwali(2), Going-Coconuts",2,,50,Successful
"29/10/2020, 10:15:23 AM",INR,350,Single payment,Offline Payments,Bangalore,eCom Platform,1d2af973-628e-40f6-8440-3b2eba3191b3,Going-Coconuts,1,,50,Successful
"29/10/2020, 03:45:26 AM",INR,170,Single payment,Offline Payments,Betul,eCom Platform,431c7b69-aebf-46d4-8cf0-0ee9d7cc2921,"Neon Pink, Light Pink (Velvet)",2,,50,Successful
"28/10/2020, 06:36:33 AM",INR,600,Single payment,Offline Payments,Nagpur,eCom Platform,aa787acb-ef6e-42f8-91e0-dddf1f700000,"Dark Grey, White, Ocean, Blue-White, Diwali(1), Ultra Violet, Pastel Green (Organza), irony, Baby Pink",9,,50,Successful
"25/10/2020, 09:28:10 AM",INR,170,Single payment,Offline Payments,Nagpur,eCom Platform,db8f73e7-bb83-4858-b166-d67631e9d757,"Light Coffee Brown, Grayish- Blue",2,,50,Successful
"24/10/2020, 08:12:03 AM",INR,350,Single payment,Offline Payments,Kolkata,eCom Platform,a008fdd5-f6c1-4dab-a810-833146414a62,Baddie,1,,50,Successful
"24/10/2020, 12:22:06 AM",INR,230,Single payment,Offline Payments,Puducherry,eCom Platform,05e7e764-a241-4aee-ba26-1c2c5c14dc14,Nude satin set,1,,50,Successful
"15/10/2020, 08:11:23 AM",INR,170,Single payment,Offline Payments,Nagpur,eCom Platform,1c84e4b1-0c0f-4d03-98a9-37928ae3b832,"Ruby, Dusty Geen",2,,50,Successful
"15/10/2020, 06:03:19 AM",INR,110,Single payment,Offline Payments,Nagpur,eCom Platform,f71aedc7-2648-4ebe-b78d-a82d9b98dc05,Burgundy,1,,50,Successful
"14/10/2020, 01:27:51 PM",INR,170,Single payment,Offline Payments,New delhi,eCom Platform,ae13c123-aec4-4bd9-8240-0f786247cf36,"Baby Pink, Baby Blue",2,,50,Successful
"13/10/2020, 03:13:28 AM",INR,445,Single payment,Offline Payments,Delhi,eCom Platform,b18d1788-a504-44fa-908d-df4675026903,"Lilac, Beautifly, Baby Blue",3,25,50,Successful
"12/10/2020, 10:35:51 AM",INR,410,Single payment,Offline Payments,Delhi,eCom Platform,7eb8eaf2-f73c-421c-827b-0a3c186778bd,Pastels,1,,50,Successful
"12/10/2020, 3:42:13 AM",INR,110,Single payment,Offline Payments,Imphal,eCom Platform,85f6e7b0-4147-49bb-8920-e916c3cc8ee2,Lilac,1,,50,Successful
"12/10/2020, 3:10:08 AM",INR,550,Single payment,Offline Payments,Imphal,eCom Platform,c5ee4ad3-53f3-4a05-9273-c93103db8c89,Lip Gloss Bundle GLOSS no. 1:Beautifly | GLOSS no. 2:Barbie,1,,50,Successful
"11/10/2020, 12:44:45 PM",INR,170,Single payment,Offline Payments,Nagpur,eCom Platform,7fb1ca78-5222-4deb-bc66-c8d2e5531653,"Lilac, Baby Blue",2,,50,Successful
"11/10/2020, 6:17:30 AM",INR,200,Single payment,Offline Payments,Nagpur,eCom Platform,5c76b66c-c0e0-42a1-b759-44dab8cd076a,Nude velvet set,1,,50,Successful
